# name zcmb mb dmb in_pantheon
2013fy 0.03099 16.097768255270413 0.3420932915758943 False
ASASSN-15uw 0.03004 16.35377733572736 0.2109504736729019 False
ASASSN-16hr 0.0298 16.209565996372902 0.2774360016010079 False
PS15cwx 0.03007 16.1634 0.1828592940653365 False
1990O 0.03093 16.239473624248653 0.1642722700605201 False
2001ba 0.03136 16.39750153552049 0.20490148731138744 False
2009eu 0.03072 16.669589616044806 0.39841476749363225 False
2009fv 0.03072 16.153147477715038 0.3310200013409188 False
2009fv 0.03072 16.084547477715038 0.37432000118580616 False
SNF20080909-030 0.03013 16.309450865724695 0.18172706105700706 False
2008gg 0.03107 16.414979144332715 0.23529142374555748 False
2008gg 0.03107 16.285879144332714 0.18291454508379448 False
1999cc 0.03132 16.335142205754934 0.1669240026563874 True
AT2017wb 0.03093 16.2779898507731 0.28229410061124216 False
MASTEROTJ08 0.03156 16.416542846924404 0.1724305787584794 False
2007bd 0.03141 16.244743144159493 0.17387025517011184 True
2007bd 0.03141 16.328343144159494 0.14620830344723862 True
2007bd 0.03141 16.233143144159495 0.15141429301396817 True
2006bt 0.03241 16.519694201377813 0.2225960019880428 False
2006bt 0.03241 16.490494201377814 0.2251510019654826 False
2006bt 0.03241 16.534394201377815 0.21497000205856806 False
2006bw 0.03075 16.37176492450423 0.31974800555631944 True
ASASSN-15hg 0.03107 16.39552329514467 0.19434700228475382 False
ATLAS17axb 0.03264 16.30928280604977 0.18358824109207175 False
2010gn 0.03123 16.658626274816022 0.27256705855607954 False
CSS160428 0.03081 16.449795692277817 0.16205561643861482 False
2000dn 0.03081 16.451347343930582 0.21891297993213307 False
2006en 0.03081 16.391936711937152 0.19235400230439953 True
2006en 0.03081 16.42923671193715 0.18612800238148192 True
2008bq 0.03279 16.475888414225 0.1759914925465884 True
ASASSN-16oz 0.03207 16.20845244483853 0.2748055099311359 False
2006az 0.03158 16.23775805688282 0.14620300303234204 False
010026 0.03174 16.42267364717026 0.2002990199134535 True
AT2017po 0.03201 16.323378774551035 0.19495300227136356 False
2007ai 0.03212 16.603957534425795 0.2573963870616781 False
2007ai 0.03212 16.605457534425796 0.29337933958853546 False
2007ux 0.03183 16.630179372972286 0.1881130023569461 True
2007ux 0.03183 16.414979372972287 0.27319400162292073 True
ASASSN-15pr 0.03189 16.65267623009933 0.196320506937916 False
2008gl 0.03246 16.408529728542206 0.15369573601646605 True
2008gl 0.03246 16.38132972854221 0.1676996745543748 True
2008gl 0.03246 16.387829728542208 0.1459457751003544 True
SN2016hpx 0.0337 16.380572321513046 0.2022366186484928 False
SN2017cii 0.03337 16.585394208978805 0.17660700250062092 False
2006te 0.03212 16.47299955158034 0.1511570029299483 True
2006os 0.03212 16.544664699317682 0.3249024914686057 False
2004as 0.0325 16.48173572003058 0.21852800202623032 True
2004as 0.0325 16.640035720030582 0.22412000197567403 True
ASASSN-16bc 0.03314 16.365923647688913 0.16583160008298664 False
2008gp 0.03245 16.410080473274373 0.14851419074979785 True
2008gp 0.03245 16.472580473274373 0.1603771026707595 True
2010ag 0.03336 16.562815946799443 0.19712000896020238 False
2005iq 0.03292 16.60934673787912 0.14855342794238283 True
2005iq 0.03292 16.596246737879124 0.1410584506806761 True
PS15bsq 0.03309 16.524158165207794 0.15740001121448913 False
2004L 0.03344 16.578417734678705 0.2723380016229819 True
2003gn 0.03316 16.767337344238 0.24151300730769998 False
2003cq 0.03323 16.575609019230896 0.25771500685862025 True
2006S 0.0331 16.65770838639654 0.17514500252457332 False
2011dl 0.03432 16.50616192159416 0.3117990014138927 False
2006gr 0.03352 16.663385141086355 0.20565100214416068 True
2006gr 0.03352 16.682385141086353 0.20958400210392392 True
ASASSN-16dw 0.03565 16.532776749713115 0.21538945968115042 False
2007ba 0.03533 16.57323780235094 0.3395340012963295 False
ATLAS17ajs 0.0337 16.724906834491964 0.3570640012371294 False
1996bl 0.03481 16.47930430753979 0.15329623240336532 True
2003kc 0.0341 16.605574772602985 0.2039940021635219 False
2003iv 0.03351 16.65722477221494 0.1634176910447109 True
ASASSN-15jl 0.03492 16.629103627155605 0.16715900263430492 False
1992bg 0.03574 16.641727548660803 0.2099344713157379 False
2005eu 0.03369 16.54652009011377 0.48280438295312134 False
2005eu 0.03369 16.549120090113767 0.48152898814375056 False
2008at 0.03497 16.582424588808006 0.3331203383740706 True
ASASSN-15tg 0.03445 16.60556634275461 0.166424095211539 False
2007hu 0.03518 16.7375 0.37384800117701456 True
PTSS-16efw 0.03542 16.98068544429283 0.1865110094312261 False
2016fbk 0.03495 16.704170566492316 0.22354800196749386 False
AT2016fbk 0.03495 16.899570566492315 0.22873000192291923 False
1994T 0.03564 16.68174467632277 0.20243900217393213 False
ASASSN-15mi 0.03501 16.29973818515855 0.202534 False
ASASSN-15ss 0.03592 16.738654755127055 0.18522834171388566 False
2001ck 0.03544 16.606879638122695 0.22184757079589779 False
PS15bbn 0.03602 16.92923752564788 0.18528834106322334 False
ASASSN-15lu 0.03577 16.752009991402296 0.18327300239985822 False
2008hj 0.03643 16.67272913374892 0.15425563955390667 False
2008hj 0.03643 16.62812913374892 0.18312953871558998 False
2000dg 0.03725 16.819205622950758 0.28802100607937614 False
2002G 0.03631 16.554339869577827 0.306981001431416 True
2002G 0.03631 16.677439869577825 0.3173240013847598 True
2006mo 0.03616 16.81434250920897 0.17293064951997286 True
2008ei 0.03654 16.824654951947718 0.33573126451055063 False
2002hu 0.03591 16.709044634748846 0.16438871141703093 False
2000cf 0.03646 16.79458380504071 0.16413313104495306 True
2001eh 0.03627 16.75189864340766 0.13249084773113537 False
2001eh 0.03627 16.73789864340766 0.14671176555925874 False
ASASSN-16db 0.03589 16.618960199701807 0.1877590023426793 False
AT2016hns 0.03704 16.72353516553479 0.16144009766436404 False
ASASSN-15bc 0.03639 16.69530868511445 0.261217168005069 False
2007jg 0.03652 17.079148075219074 0.16910600259396383 False
2007jg 0.03652 16.96434807521907 0.1692010025925074 False
AT2016cvw 0.03761 16.750643815473275 0.20488417293632005 False
2002eu 0.03672 16.80749478629988 0.16075896935060263 True
2008gb 0.03641 16.83466419159144 0.19703418036073503 True
2007O 0.03732 16.641595618220325 0.14930200293613927 True
2007O 0.03732 16.609495618220325 0.15029700291670137 True
2008fr 0.0379 16.858799821971385 0.23467854068947389 True
SN2017ciy 0.03762 17.264637218605493 0.2443387616498265 False
2008O 0.0394 16.973465732839095 0.31001427607747645 False
2009bv 0.03748 17.00509601305703 0.1475241069862988 False
2008051 0.03835 16.76071327671838 0.16819709365866314 True
ASASSN-15np 0.03832 16.77433886549722 0.2178400502245875 False
2010dw 0.03871 16.760733773352733 0.20292448485894857 False
ASASSN-15pn 0.038 16.942447018748908 0.219165 False
1999aw 0.03928 16.96217608125622 0.181547077898262 False
2008dr 0.03996 17.02843323511069 0.14541500299469845 False
PS15cze 0.03891 17.294638746150962 0.23307600749416066 False
2003fa 0.04015 16.76319902104204 0.14091044528338578 True
2003fa 0.04015 16.828299021042042 0.1424444404880796 True
SN2016glz 0.03975 16.73621185721757 0.208725102271578 False
PS16axi 0.04056 16.875930999750665 0.16666200261616002 False
SN2017coa 0.04045 17.15833937619219 0.3061261407069947 False
2009do 0.04027 16.788615468130672 0.1447490030120632 False
2001az 0.04059 17.062091332986316 0.1483572377301323 True
2007jh 0.04023 17.306014775080538 0.2788180015621117 False
1992bl 0.0428 16.955455567956612 0.2062826805511697 False
2014bj 0.04239 17.25632963982029 0.4258856660267903 False
2006cf 0.04223 17.041704877723113 0.1485840029236847 False
2006cz 0.04251 16.662383601954048 0.29325065292769953 False
2007kk 0.0413 16.998120107773822 0.17345064154307024 True
2007kk 0.0413 16.953120107773824 0.16431267722151768 True
AT2016htm 0.04265 16.947405074316112 0.16026460855292773 False
ASASSN-16ct 0.04252 16.993970945253732 0.20528803383377736 False
SN2016ayg 0.04328 17.164728367383788 0.16385538093852806 False
2007nq 0.04275 16.958327306298028 0.1497731041220657 True
2007nq 0.04275 17.032827306298028 0.16442409484427498 True
MASTERJ0134 0.04391 17.00444555410603 0.17571403936455723 False
ASASSN-15mg 0.04307 17.077424632500428 0.17918500241938518 False
AT2016cvv 0.04404 17.292797946096453 0.2296220127515098 False
2005ku 0.04397 17.035939212689946 0.24761100174514222 False
1992bh 0.0451 17.298207786461045 0.26923815191554873 False
2006gt 0.04366 17.25602937399547 0.2849960060692903 True
2006hx 0.04429 17.201213889331292 0.16007300269830677 False
PS16cqa 0.04433 17.43459829207724 0.3037230014241481 False
PSNJ1204051 0.04502 17.203532533364758 0.19440000222356557 False
2005hc 0.04496 17.208405993974193 0.17141901006726964 True
2005hc 0.04496 17.258905993974192 0.1495150115421281 True
SN2016esh 0.04488 16.905544338416224 0.18075102151129022 False
PS17tn 0.04549 17.12974144243844 0.19413700222376537 False
2008050 0.04627 17.012697208554588 0.21642879686816213 True
AT2016ews 0.04612 17.287583493862858 0.15691700274733983 False
2005lz 0.04541 17.069976650305264 0.19314343748926877 True
360156 0.04673 17.257632402248177 0.2078150020733335 True
2004gu 0.0467 17.22062478380614 0.19220300896662915 True
2008cf 0.04692 17.2274467813956 0.14571723934567954 True
2008cf 0.04692 17.2345467813956 0.180924192770138 True
AT2017yk 0.04764 17.507688698785763 0.27937634639823167 False
2016afk 0.04677 17.313628464357578 0.22755300189325667 False
PS16fa 0.04734 17.350451683938996 0.1594170026996611 False
PS15aii 0.04768 17.343943356805017 0.14285600301038306 False
PS17akj 0.0478 17.311752656910354 0.20705300207625663 False
ATLAS16agv 0.04777 17.244558550985708 0.1636607584425893 False
ASASSN-15pm 0.04777 17.118387108375188 0.15236763364357853 False
1995ac 0.04867 17.074754541550153 0.13312401286843584 False
AT2016gmg 0.04839 17.385826281233097 0.17944328899269482 False
1990af 0.05018 17.345893741045398 0.2008774787091294 False
PS16el 0.04896 17.218502667212295 0.17492300245258832 False
2006cq 0.04928 17.331539066149425 0.1659140103335784 True
1993ag 0.05019 17.389475656290802 0.24289939644658456 False
PS15asb 0.04952 17.220242204380412 0.18355754187648773 False
1998dx 0.0498 17.315596836456574 0.1534550445957796 True
PS16dnp 0.04998 17.60263377774163 0.16097802388304025 False
2007kh 0.04944 17.28614157244011 0.452843301874592 True
ASASSN-17eb 0.0497 17.21005179216592 0.2000820021397381 False
PS15brr 0.05063 17.290683155699448 0.18904318283113036 False
2008hu 0.05071 17.452460801409327 0.13060264153506176 False
AT2016cor 0.04995 17.600148114255575 0.30135001277945567 False
PS16fbb 0.05139 17.625108687623207 0.16618125641369877 False
2003ic 0.05196 17.137627448474998 0.19963100852840718 True
ASASSN-16hc 0.05165 17.33468718260039 0.15449100276159844 False
1993O 0.05148 17.52490412788524 0.2265799966499976 False
2006ot 0.05232 17.613291058737058 0.2065514634960551 False
2006ot 0.05232 17.288691058737058 0.2976073216847364 False
AT2016htn 0.05229 17.586387913334445 0.21657244205390364 False
PS16evk 0.0532 17.65878310998036 0.20574500206364305 False
PS16n 0.05268 17.522096862254386 0.159497010670941 False
2010dt 0.05291 17.594482495698877 0.17007401000379269 True
2006lu 0.05449 17.612345757736257 0.13106526234387936 True
PS16bby 0.0543 17.581492621544097 0.17685215364155724 False
PS16ayd 0.05485 17.606871083985233 0.1471360028824556 False
SN2017cpu 0.05529 17.39213212752501 0.17333300244483923 False
490007 0.05513 17.61612346472084 0.1924900022018783 True
AT2017oz 0.05641 17.559380479329022 0.19126500221057022 False
2006py 0.05658 17.654150422326545 0.18307000230439585 True
PS16aer 0.05668 17.788787969039085 0.17422800242661893 False
2005hj 0.05631 17.7350809619091 0.16931200249341474 True
2008eq 0.0568 17.8157 0.21967 False
2006ob 0.0576 17.727047762431578 0.13548504973752618 True
2006ob 0.0576 17.67734776243158 0.1442340467205297 True
SN2016gmb 0.05708 17.699056855896266 0.18083814917452543 False
2001ah 0.05837 17.728451906268987 0.21386900196941028 True
2001ah 0.05837 17.894251906268988 0.25135800167568095 True
LSQ13crf 0.05934 17.04574753004557 0.6170951434498523 False
SN2017cjv 0.06079 17.78158079493478 0.17552546847106618 False
2008bz 0.0613 17.912454232732845 0.1209440034651263 True
2008bz 0.0613 17.941854232732844 0.15828300264770218 True
SN2016hhv 0.06067 17.882701528976906 0.1961594182886174 False
2008go 0.06116 17.70552977249628 0.19427748445525267 False
2008go 0.06116 17.713829772496283 0.13939567519209822 False
2006oa 0.06142 17.819348582606356 0.18131700230582073 True
1992bs 0.0637 18.09798561593215 0.20474545782150344 False
SN2016aqb 0.06419 17.769354262635957 0.15349804345288948 False
PS16bnz 0.06398 17.828213919367098 0.1520512095260839 False
2007ae 0.06485 17.83181452678345 0.15063757726823343 True
PS15cms 0.06603 18.111227314453355 0.2015110185532188 False
6057 0.06652 17.908580469207593 0.2949560014047193 True
SN2016ixf 0.06723 18.173163360503732 0.1925282604813958 False
AT2016aj 0.06731 17.981196556699604 0.20120205142738565 False
PS15bjg 0.06758 18.23783707544411 0.1885760021912357 False
CSS160129 0.06841 17.986624860490583 0.1893278347587436 False
2006al 0.06908 18.17090144230524 0.1570200105223762 True
PTSS17-niq 0.0691 18.03036615900136 0.17203800239983258 False
1993B 0.07076 18.043753723898465 0.2763661206689863 False
2008Y 0.07028 18.044378572343504 0.22529600731267216 True
2008Y 0.07028 18.025778572343505 0.2105990078229991 True
PS17yt 0.07046 18.227120443450545 0.17410100946042484 False
PS16em 0.07113 18.23107764995167 0.44625226648800326 False
2006on 0.07068 18.198806838585906 0.24633500166787992 True
470043 0.07061 18.477337589477447 0.5019207553160012 True
ATLAS16bwu 0.07074 18.1160513717906 0.22665406526045756 False
PS15bdr 0.07094 18.10215944773501 0.1941430021176223 False
PS15bwh 0.07149 17.994009937969267 0.15879577704279993 False
370566 0.07134 18.1635947885068 0.20722483590344104 True
PS15mt 0.07193 18.310988923175376 0.17878818610593017 False
2007jd 0.07196 18.377441983555666 0.19786100207252497 False
PS15atx 0.07301 18.371788009221703 0.30356598454157907 False
Gaia16aki 0.07398 18.301207777808873 0.1744250023444938 False
1992ae 0.07478 18.18075160287668 0.2204061499551172 False
PS17bii 0.07467 18.199687902584806 0.19021100859608342 False
7876 0.0749 18.22103859621142 0.17772200229392526 True
2005ir 0.0749 18.310338596211423 0.152624002671146 False
2010hs 0.07514 18.559463742600038 0.2882387412539573 False
AT2016gsu 0.07529 18.29081924278984 0.21548606805889256 False
370333 0.07557 18.382351080227483 0.19649875509287762 True
PS15bif 0.07855 18.316849700209918 0.14795099577094356 False
Gaia16acv 0.07833 18.579728726796823 0.14356128262733814 False
17186 0.07849 18.760488076144906 0.2377230068152682 True
2007hx 0.07849 18.839288076144907 0.1780840090976505 False
560033 0.07869 18.3431644856782 0.5034186489770586 False
12779 0.07891 18.529207848141528 0.23666401538970377 True
PS15bzz 0.07901 18.274526074931018 0.14472000279533995 False
350316 0.07966 18.348627834707585 0.1555040312459732 True
2005ag 0.08024 18.415207579234814 0.11619300347992399 False
12950 0.08141 18.465851054981638 0.2179820018474716 True
130308 0.08221 18.567083046861203 0.2159250018653454 True
12898 0.08255 18.422334919187332 0.2642620015211259 True
12781 0.08282 18.738374682224045 0.1932416734979856 True
SN2016glp 0.08366 18.7130566236353 0.21994326258278862 False
3592 0.08544 18.585320574604136 0.12569607951695766 True
SN2016grz 0.08656 18.593562172971975 0.21512663750398497 False
1241 0.08848 18.521588175754694 0.2517370015790599 True
590194 0.09015 18.668475191894178 0.21535400737391738 True
370066 0.09066 18.775214438595693 0.16538698407595953 True
300105 0.09181 18.904556407550416 0.26496900149104596 True
iPTF17dz 0.09284 18.971269721273746 0.4933545365811798 False
010010 0.09968 19.18722901168143 0.192833821979252 True
160099 0.10142 19.04598875154225 0.16334000238049864 True
000190 0.10237 19.158003115781433 0.1854779453208489 True
140181 0.10231 18.999617375341664 0.197718001964077 True
100405 0.10298 18.92767328980229 0.18430402316022618 True
13135 0.10338 19.07826273886282 0.123462028200734 True
20064 0.10351 18.95228441944996 0.19459200795002116 True
13038 0.10485 19.173848329420746 0.23504471551191708 True
18697 0.10638 19.005667636793728 0.19366400198684916 True
20625 0.10684 19.206870665765233 0.14869001034216786 True
3256 0.10694 19.173990488277568 0.20872700184153606 False
120225 0.10728 19.529611643347483 0.467771231266291 False
21034 0.10751 19.24336184988521 0.17802300215739544 True
500038 0.1081 19.151209783643292 0.18514900207649837 True
7147 0.10886 19.145938353870353 0.13041701174759482 True
020027 0.10988 19.318626601005132 0.17772255488931946 True
18650 0.11243 19.36590286595588 0.1609520212818908 True
18612 0.11365 19.132183506631534 0.19304400786922263 True
8719 0.11628 19.285292043136597 0.15760100239829206 True
5395 0.11635 19.375936017994455 0.18377514416002183 True
2561 0.11741 19.31830126842829 0.2381100063399556 True
16259 0.11771 19.35314001173732 0.2127120070890278 True
1371 0.11797 19.160040629977193 0.1241560273143917 True
000137 0.11878 19.311026030653597 0.21067489164078593 True
5549 0.11992 19.340242088996767 0.19836600757209574 True
12860 0.12042 19.5371593813621 0.25080800149595206 True
490008 0.12067 19.383098617429372 0.30266378626444407 True
19953 0.1219 19.338927268227238 0.1555900096197634 True
390259 0.12208 19.359054823172823 0.229576314745578 True
18835 0.12262 19.431197734625815 0.14204004212422644 True
2916 0.12303 19.34143888480601 0.27331441628513375 True
16021 0.12336 19.361004382586078 0.15989900933697276 True
13894 0.12356 19.54531176327509 0.33227480700497425 True
570062 0.12363 19.568554017718228 0.1479042225832769 True
6406 0.12377 19.396009182044516 0.14327600260436732 True
19543 0.12384 19.579373810304038 0.22030355608906949 True
13044 0.12455 19.50603332728332 0.12294001211727101 True
15459 0.12542 19.886058223639925 0.2977220049957466 False
2992 0.12608 19.24157821680011 0.2921030050896721 True
16069 0.12688 19.556861644280364 0.25827202297569074 True
744 0.12694 19.429377259852682 0.27958400132644873 True
14871 0.12705 19.48884058071193 0.1572119002874981 True
18855 0.12716 19.52980962926027 0.17484100212146667 True
22075 0.129 19.499719843263 0.1485450099523774 True
1032 0.12904 19.585915671871962 0.21107501576227472 True
5751 0.12929 19.57755933336247 0.24898200148334393 True
18415 0.1294 19.58726752760599 0.14017101053631367 True
18809 0.13153 19.547791329507735 0.1318400251263898 True
151034 0.13269 19.53261503210127 0.11918686153030252 True
1334084 0.13349 19.572029660945933 0.2824332462800123 False
15508 0.13353 19.588332058532966 0.1553670212379651 True
14108 0.13463 19.982509399118488 0.19798280972108512 True
15234 0.13514 19.822167447418582 0.312165004684026 True
000014 0.13599 19.72236120929896 0.20487282159363168 True
17629 0.1364 19.592551822918022 0.19369600753348715 True
19775 0.13687 19.754170995012156 0.22266501473031403 True
18602 0.13696 19.705965945332416 0.257725005654513 True
21062 0.13729 20.09552392068591 0.22880400636572176 True
17366 0.13811 19.63044976932245 0.12561300289504787 True
15171 0.13818 19.695354868308485 0.1574467744693981 True
190340 0.13824 19.767307014691234 0.12131096927470182 True
20084 0.13834 19.784450084041485 0.3179400011431147 True
12928 0.13868 19.744955722043137 0.1739442221950017 True
190230 0.13864 19.791107925053883 0.12795239340178272 True
090275 0.13959 19.767518891381783 0.14327033595629568 True
1794 0.1407 19.92219782673201 0.18202807159287046 True
17208 0.14084 20.027912920644177 0.2021629833457885 True
340229 0.14108 19.785949947680425 0.21072317243872132 True
1317666 0.1412 19.868988157255046 0.2594664858165525 False
2635 0.14311 19.79287951447646 0.15832169529117504 True
17568 0.14335 20.260216995448776 0.3696674369358751 False
190260 0.14344 19.857918799754678 0.12667543952055665 True
17497 0.14388 19.82087319797368 0.16844400855080316 True
8921 0.1441 19.760552992409046 0.23944200150276543 True
17605 0.14533 19.896715471223953 0.20842100689206178 True
1296657 0.14624 19.930976751885755 0.20564735947782764 False
440008 0.14656 19.904166842923747 0.18564331486768726 True
1316385 0.14741 19.761586377826365 0.19564457494579562 False
13796 0.14729 19.71153293569892 0.16966800843507931 True
14024 0.14759 19.87869273942793 0.1868450306275587 True
180166 0.14757 19.90813246050771 0.1680433099809792 True
1293758 0.14812 19.97391186471059 0.18300888303894397 False
14437 0.14792 19.782647761752123 0.15560603675097207 True
1255502 0.14819 19.769085193628744 0.14011137668248447 False
13736 0.14882 19.904974243035532 0.17284400825820187 True
2308 0.14923 19.855567956091576 0.17363736217555822 True
000038 0.15036 19.85102633735788 0.16790220593977778 True
460003 0.15067 19.91696475031665 0.1314001212142918 True
2031 0.15186 19.792551948709498 0.15646167309102205 True
18323 0.15272 20.068339567522887 0.171081002071798 True
15132 0.15304 19.961977898816983 0.12486801134813708 True
18740 0.15317 19.843766277184784 0.15763302022324333 True
19353 0.15325 20.001875373726143 0.17732900199791551 True
16073 0.15339 20.108397468817078 0.17337800204202972 True
5550 0.15493 19.952044464120423 0.16569600213095595 True
16116 0.15509 20.022369710981206 0.1555170090789025 True
18030 0.15518 20.143863792529256 0.17377300203104742 True
19940 0.15591 19.715165636642027 0.17717173547332832 True
13354 0.15654 19.953654424176783 0.20854800168877724 True
16206 0.15838 19.823870794669574 0.16147301956336477 True
440042 0.15906 20.17193964522114 0.28363816721119584 True
14782 0.15922 19.695090726356682 0.14136519929484115 False
15425 0.15935 19.83677008959998 0.1404740399390322 True
1299775 0.16009 19.789013980503356 0.269301251414576 False
3317 0.15991 19.97354166121252 0.16552701903803907 True
2689 0.16036 19.950586371629104 0.21536704061265874 True
390627 0.16045 20.172042218187446 0.26030517531166814 True
5103 0.1606 19.960600878321543 0.20752100168485269 True
120336 0.16134 20.060106977307893 0.24485229552288215 True
17825 0.1622 20.070332387938958 0.2228226841611519 True
19174 0.16357 20.02559219977458 0.19918036717390375 True
3087 0.16431 20.008163117217773 0.19748200175953012 True
19616 0.16455 20.074547940657087 0.13681400253928552 True
20764 0.16478 20.063113013124184 0.14848300935377393 True
20430 0.16593 20.23862204006625 0.240379603910131 True
12843 0.16595 19.926280220791625 0.19160308860510947 True
12853 0.16817 20.020414796724626 0.1636182741798396 True
350233 0.16935 20.26500838606013 0.18088608707183568 True
17389 0.1696 20.41668776806437 0.27356800125859626 True
12856 0.17029 20.218640919339393 0.12990800264712365 True
590005 0.17137 20.291941176781584 0.275427018213184 True
310039 0.17156 20.205558419857546 0.2130261144306116 True
19282 0.17239 20.246490001265006 0.17534688529436168 True
1303279 0.17274 20.013840967226116 0.14993771466494396 False
100090 0.17282 20.474633487013616 0.2511346589665304 True
3080 0.17315 20.131769021879123 0.12905401060777014 True
15897 0.17357 20.284858958736866 0.18117915289020978 True
120143 0.1736 20.097410443598484 0.14909897467516742 True
15648 0.17383 20.343418210130285 0.31738201723454257 True
14421 0.174 20.318477230312425 0.1344430228819131 True
16165 0.17405 20.07675883304018 0.15193362395109475 True
5350 0.17431 20.25028536406948 0.18198369303190964 False
15583 0.17427 20.299880914890316 0.22939372384007187 True
19969 0.17428 20.229977688582412 0.16038800213014484 True
18604 0.17483 20.48775849675808 0.1800000075825987 True
14979 0.17654 20.262366686007823 0.13275541190214848 True
17218 0.17697 20.253881724071825 0.1735350019591488 True
14451 0.17729 20.222053606329396 0.13560826608836027 True
17220 0.17769 20.083930658421604 0.25593501194169266 True
370428 0.1778 20.396175435701075 0.12877141713971152 True
5635 0.17839 20.711321688140444 0.20610308063560712 True
6936 0.1789 20.38558838786759 0.1550050196774771 True
300179 0.17896 20.51154934841824 0.19966697043253775 True
13045 0.17916 20.27984979772702 0.2282370237447361 True
1347120 0.17955 20.297071738173692 0.2795751009535171 False
2372 0.17959 20.29728063794231 0.17253500785064768 True
1303496 0.17979 20.34242710303252 0.20718108638088006 False
13254 0.1799 20.74333623440336 0.2667170012689803 True
14284 0.18037 20.114512623881037 0.1349450626611003 True
420159 0.18059 20.247908118665595 0.13101679337367758 True
330023 0.18064 20.461835053484915 0.17713108312152728 True
350548 0.18067 20.3873326047719 0.13125978749353073 True
360112 0.18071 20.363406170988597 0.24610107689714192 True
17215 0.1808 20.3672520319897 0.2062310262248134 True
370595 0.18138 20.40803803476465 0.22584470812229002 True
15443 0.18123 20.232550305712547 0.13131000257212472 True
1339392 0.18148 20.141509835747467 0.2336226134859288 False
17332 0.18203 20.33181248252928 0.199241082941428 True
1580 0.18216 20.271486071722933 0.147406002287485 True
1250017 0.18217 20.433994302755718 0.15003461829308082 False
15453 0.18243 20.526768961363143 0.17525580579612896 True
17391 0.18345 20.343841072571866 0.29295286960237193 False
1257695 0.18383 20.42536810661761 0.14914963546438595 False
17168 0.18376 20.496378411597735 0.19557500171847797 True
20048 0.18388 20.54037867716587 0.21670202480997655 True
1296321 0.18444 20.683805586174785 0.28117398628265106 False
15421 0.18443 20.534230789749294 0.14007700239744866 True
8213 0.18468 20.39918044624603 0.27550004384941323 True
15461 0.18482 20.357527203345743 0.13213302285287146 True
1336453 0.18492 20.488906231819932 0.1570263430201954 False
6422 0.18501 20.37906287295251 0.15815301908545615 True
16281 0.18507 20.287063006389005 0.17005907098986228 True
370563 0.18538 20.537729465314957 0.1367415718628375 True
15365 0.18651 20.500247925739064 0.1419630094258504 True
18807 0.18714 20.51501028101627 0.13402323730397525 True
5994 0.18801 20.48992597887173 0.1899926831274854 True
12927 0.18892 20.183829842894397 0.14711300906355082 True
16100 0.18893 20.553946621266817 0.2548452694280027 True
1273127 0.18937 20.681312192686654 0.2273596625816635 False
18787 0.18915 20.885828738273553 0.19869704191697468 True
18749 0.18931 20.48587300900834 0.20744801444663183 True
440643 0.18955 20.508578699673524 0.2385146865390469 True
6304 0.18979 20.473502161551146 0.22309701342447785 True
762 0.19009 20.625347503699604 0.15566600854564777 True
20687 0.19026 20.433866063521908 0.2937340045275597 True
2440 0.1903 20.663668122732766 0.15246900218126253 True
16276 0.19397 20.543064151316422 0.2175650189529329 True
2246 0.19422 20.62446389525989 0.2203577489372924 True
20821 0.19534 20.8802829338991 0.403054045974357 False
1253920 0.19556 20.457319139766135 0.1542773438604904 False
14984 0.19549 20.65300328331814 0.1940692458598638 True
15674 0.19555 20.702367966914554 0.21060491131328316 True
000236 0.19602 20.47710761268429 0.12188406416554218 True
15129 0.19611 20.51937747236336 0.155637052884599 True
1298893 0.19616 20.584957944223042 0.25321825109455626 False
1334620 0.19624 20.637958060678418 0.2921778172060004 False
13070 0.19719 20.54618968649878 0.1389810094572586 True
18804 0.19726 20.438079005279377 0.12805709238611698 True
1302058 0.19786 20.238202517468846 0.18723838618802313 False
15222 0.19801 20.500527680207142 0.1805360454411929 True
1316431 0.19815 20.633360044948837 0.17278157503325034 False
13370 0.19846 21.069535432196588 0.23706745875706653 False
360145 0.1986 20.636187276535868 0.20977165478096968 True
19658 0.19863 20.633519486102873 0.17240575375467865 True
18768 0.19892 20.76628291294482 0.21633501713484998 True
110460 0.19956 20.59730364744295 0.2528019579451176 True
500504 0.19948 20.424269139430375 0.24468240002573619 True
560150 0.19957 20.640912942831992 0.16943131841117937 True
19101 0.20062 20.42820552958465 0.1931012301776048 True
470232 0.20068 20.73203015252175 0.2528088488383328 True
370308 0.20074 20.515538661940845 0.31600927047624805 True
590002 0.20139 20.60701383322686 0.21678006182133314 False
13152 0.20216 20.36289068093402 0.19627600166040987 True
19913 0.20237 20.739318963821184 0.15740917408517258 True
6780 0.20268 20.5818097997677 0.18298401601548417 True
14212 0.20308 20.710256542117182 0.1441190564455757 True
15203 0.20314 20.626854977689863 0.16464609683945056 True
16032 0.20318 20.673220586375198 0.1716937396162962 True
7243 0.20323 20.677992911116124 0.2144340015171082 True
15901 0.20368 20.64918857184153 0.16934262213402332 True
18965 0.20454 20.62550367854618 0.15771701852469877 True
110033 0.20471 20.587916272081262 0.20052918925764876 True
17801 0.20515 20.91084888287202 0.22611158589086106 True
15872 0.20549 20.557853422872956 0.1728470075029209 True
1327978 0.20699 20.667935363622572 0.278527903100264 False
15201 0.20736 21.06039369715559 0.33257201554348526 True
1283373 0.20754 20.818726885298794 0.14651051607764196 False
